Loan_ID,Gender,Married,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,Loan_Status
LP001641,0.0,1.0,1.0,1.0,0.02688888888888889,0.0,0.09428571428571429,0.625,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2962962962962963,0.551729415365779,0.11363636363636365,1.0,0.0,0.0825,0.0,0.09090909090909091,0
LP001643,0.0,1.0,1.0,0.0,0.029419753086419753,0.05131158950728394,0.08285714285714285,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12543930792105973,0.31895598318955987,0.15517241379310345,0.5270957752709577,0.47290422472904226,0.10271551724137931,0.0980461094924654,0.13351016799292661,1
LP001644,0.0,1.0,1.0,1.0,0.008320987654320988,0.12710298317613458,0.24,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2751535455053043,0.24154103852596315,0.05357142857142857,0.11289782244556114,0.8871021775544389,0.010029761904761904,0.08384735222220815,0.029304029304029304,1
LP001647,0.0,1.0,1.0,0.0,0.1151604938271605,0.0,0.26857142857142857,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1970649895178197,0.07729416809605488,0.023936170212765957,1.0,0.0,0.12404255319148935,0.0,-0.0010911074740861974,1
LP001653,0.0,0.0,0.0,0.0,0.06030864197530864,0.0,0.06857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09607642442852268,0.29518935516888434,0.1875,1.0,0.0,0.2544270833333333,0.0,0.16666666666666666,1
LP001656,0.0,0.0,1.0,0.0,0.14814814814814814,0.0,0.2342857142857143,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13362962962962963,0.12016666666666666,0.05487804878048781,1.0,0.0,0.18292682926829268,0.0,0.030644152595372107,0
LP001657,0.0,1.0,0.0,0.0,0.07448148148148148,0.0,0.22857142857142856,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2593145109306223,0.23901873031659207,0.05625,1.0,0.0,0.09426562499999999,0.0,0.03205128205128205,0
LP001658,0.0,0.0,1.0,0.0,0.04762962962962963,0.0,0.10857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1926156327400495,0.3737687921202696,0.11842105263157894,1.0,0.0,0.1269078947368421,0.0,0.09581646423751687,1
LP001664,0.0,0.0,1.0,0.0,0.05174074074074074,0.0,0.17142857142857143,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2799650043744532,0.34407062753519446,0.075,1.0,0.0,0.08731249999999999,0.0,0.05128205128205128,1
LP001665,0.0,1.0,1.0,0.0,0.038580246913580245,0.061991504067967454,0.24285714285714285,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.29120921902982166,0.2526278906797477,0.052941176470588235,0.5474772249474422,0.45252277505255784,0.04595588235294118,0.0404134701136417,0.028657616892911013,0
LP001666,0.0,0.0,1.0,0.0,0.10287654320987655,0.08999928000575995,0.2671428571428571,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1513237146771865,0.1193412232061574,0.0481283422459893,0.6896466109409914,0.3103533890590085,0.11140374331550802,0.05333844118050061,0.023721376662553133,1
LP001669,1.0,0.0,0.0,0.0,0.02354320987654321,0.05675954592363261,0.17142857142857143,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2746566791510611,0.3375468164794007,0.075,0.4463951310861423,0.5536048689138576,0.03972916666666667,0.052420427342849546,0.05128205128205128,1
LP001671,1.0,1.0,1.0,0.0,0.042172839506172836,0.06758345933232535,0.16142857142857142,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17729282555983453,0.23138639281129653,0.07964601769911504,0.5481386392811296,0.45186136071887034,0.07557522123893805,0.06628341337609953,0.05604719764011799,1
LP001673,0.0,0.0,1.0,1.0,0.13580246913580246,0.0,0.11857142857142858,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07377777777777778,0.1310909090909091,0.10843373493975902,1.0,0.0,0.3313253012048193,0.0,0.08557306147667594,0
LP001674,0.0,1.0,0.0,0.0,0.03209876543209877,0.05999952000383997,0.12857142857142856,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17254901960784313,0.28274509803921566,0.1,0.5098039215686274,0.49019607843137253,0.07222222222222223,0.07388361852410084,0.07692307692307693,1
LP001677,0.0,0.0,1.0,0.0,0.06077777777777778,0.0,0.23714285714285716,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3296995960006319,0.2929108267316677,0.05421686746987951,1.0,0.0,0.07414156626506024,0.0,0.02996601791782515,1
LP001682,0.0,1.0,0.0,0.0,0.04928395061728395,0.0,0.2642857142857143,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.45312847918058335,0.18061122244488978,0.024324324324324326,1.0,0.0,0.05394594594594595,0.0,-0.000693000693000693,0
LP001688,0.0,1.0,0.0,0.0,0.043209876543209874,0.025991792065663474,0.19285714285714287,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.288020946977962,0.31464106480471304,0.06666666666666667,0.7636919048658084,0.23630809513419157,0.06481481481481483,0.021337589029760323,0.042735042735042736,1
LP001691,0.0,1.0,0.0,0.0,0.048358024691358026,0.0,0.17714285714285713,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3095339403738689,0.36813888179729387,0.07258064516129033,1.0,0.0,0.0789717741935484,0.0,0.04880066170388751,1
LP001692,1.0,0.0,0.0,0.0,0.054419753086419755,0.0,0.17142857142857143,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26618269812462186,0.3271324863883847,0.075,1.0,0.0,0.09183333333333334,0.0,0.05128205128205128,1
LP001693,1.0,0.0,1.0,0.0,0.04004938271604938,0.0,0.11428571428571428,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24112892177010548,0.4445129469790382,0.1125,1.0,0.0,0.10137499999999999,0.0,0.08974358974358974,1
LP001698,0.0,0.0,0.0,0.0,0.049074074074074076,0.06074351405188758,0.07857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08265874235748198,0.22164156163541346,0.16363636363636364,0.6109744850906855,0.3890255149093145,0.18068181818181817,0.12239963246258131,0.1421911421911422,1
LP001699,0.0,0.0,1.0,0.0,0.030604938271604938,0.0,0.08428571428571428,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23271032226256105,0.581686163775716,0.15254237288135591,1.0,0.0,0.10504237288135593,0.0,0.13081269013472402,1
LP001702,0.0,0.0,1.0,0.0,0.04219753086419753,0.0,0.18142857142857144,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3633053767635394,0.4218841427735518,0.07086614173228346,1.0,0.0,0.06728346456692913,0.0,0.04704219664849586,0
LP001708,1.0,0.0,1.0,0.0,0.12345679012345678,0.0,0.3057142857142857,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20924444444444443,0.1442,0.04205607476635514,1.0,0.0,0.11682242990654207,0.0,0.017493410016774503,0
LP001711,0.0,1.0,1.0,0.0,0.04234567901234568,0.029999760001919985,0.18285714285714286,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26742640075973406,0.30811965811965814,0.0703125,0.7329059829059829,0.2670940170940171,0.0669921875,0.025974709637379204,0.046474358974358976,0
LP001713,0.0,1.0,1.0,1.0,0.0961358024691358,0.0,0.34285714285714286,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30135696245879884,0.18518042891999487,0.0375,1.0,0.0,0.08111458333333334,0.0,0.01282051282051282,1
LP001715,0.0,1.0,0.0,1.0,0.0704074074074074,0.0,0.18571428571428572,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2228846416116274,0.25284937752060316,0.06923076923076923,1.0,0.0,0.10967307692307691,0.0,0.04536489151873767,1
LP001716,0.0,1.0,1.0,0.0,0.03917283950617284,0.07250341997264022,0.1957142857142857,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21626663796505577,0.23280594123345172,0.06569343065693431,0.5122699386503068,0.48773006134969327,0.0579014598540146,0.05865172858545337,0.04173685195583005,1
LP001720,0.0,1.0,0.0,0.0,0.047530864197530866,0.023591811265509875,0.14285714285714285,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.20231280318182862,0.2983654045106559,0.09,0.7966066625284502,0.20339333747154975,0.09625,0.026145934923308807,0.06666666666666667,1
LP001722,0.0,1.0,1.0,0.0,0.001851851851851852,0.04319965440276478,0.19285714285714287,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.676923076923077,0.7394871794871796,0.06666666666666667,0.07692307692307693,0.9230769230769231,0.002777777777777778,0.0354641368915684,0.042735042735042736,0
LP001726,0.0,1.0,1.0,0.0,0.04601234567901234,0.042599659202726375,0.18714285714285714,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23280423280423276,0.26208651399491095,0.06870229007633588,0.6773900399854599,0.3226099600145402,0.07112595419847328,0.036039413921298044,0.04482286161675474,1
LP001732,0.0,1.0,1.0,0.0,0.06172839506172839,0.0,0.10285714285714286,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14079999999999998,0.2884,0.125,1.0,0.0,0.1736111111111111,0.0,0.10256410256410256,0
LP001734,1.0,1.0,1.0,0.0,0.052876543209876545,0.057191542467660256,0.18142857142857144,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18628529519618628,0.21632163216321632,0.07086614173228346,0.6425142514251425,0.3574857485748575,0.08431102362204725,0.04990809343264223,0.04704219664849586,1
LP001736,0.0,1.0,1.0,0.0,0.02741975308641975,0.0,0.08571428571428572,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26414527990394715,0.6492570914002701,0.15,1.0,0.0,0.09254166666666666,0.0,0.1282051282051282,0
LP001743,0.0,1.0,1.0,0.0,0.049493827160493824,0.041207670338637294,0.1657142857142857,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19808281910971395,0.25183374083129584,0.07758620689655173,0.7001397135871463,0.29986028641285367,0.08640086206896552,0.03936977782941139,0.053934571175950484,1
LP001744,0.0,0.0,1.0,0.0,0.03667901234567901,0.06698346413228694,0.2057142857142857,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2443595973620271,0.25026032627559874,0.0625,0.515619576535925,0.48438042346407495,0.051579861111111104,0.05155229482519136,0.038461538461538464,1
LP001749,0.0,1.0,1.0,0.0,0.09355555555555556,0.024239806081551348,0.25,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19924442374372506,0.1679087098276665,0.05142857142857142,0.8823940381928272,0.1176059618071728,0.10825714285714286,0.015350904968778894,0.027106227106227107,1
LP001750,0.0,1.0,1.0,0.0,0.07716049382716049,0.0,0.18285714285714286,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2002488888888889,0.23071999999999998,0.0703125,1.0,0.0,0.1220703125,0.0,0.046474358974358976,1
LP001751,0.0,1.0,1.0,0.0,0.040123456790123455,0.0,0.24285714285714285,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5114529914529914,0.4436923076923077,0.052941176470588235,1.0,0.0,0.04779411764705882,0.0,0.028657616892911013,0
LP001754,0.0,1.0,0.0,1.0,0.05845679012345679,0.0,0.19714285714285715,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28497008095740933,0.3045406546990496,0.06521739130434782,1.0,0.0,0.08577898550724637,0.0,0.04124860646599777,0
LP001758,0.0,1.0,1.0,0.0,0.07716049382716049,0.0406796745626035,0.3,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25844346549192365,0.1814977973568282,0.04285714285714286,0.7866582756450597,0.21334172435494023,0.0744047619047619,0.021468468582574445,0.018315018315018316,1
LP001760,0.0,0.0,1.0,0.0,0.05874074074074074,0.0,0.2257142857142857,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.32469291485684926,0.40409135491102705,0.0759493670886076,1.0,0.0,0.07528481012658228,0.0,0.05225576111652062,1
LP001761,0.0,0.0,1.0,1.0,0.07901234567901234,0.0,0.2857142857142857,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3055555555555555,0.2253125,0.045,1.0,0.0,0.08,0.0,0.020512820512820513,1
LP001765,0.0,1.0,1.0,0.0,0.030753086419753085,0.04929560563515492,0.14857142857142858,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22373792934849038,0.3172717271727173,0.08653846153846154,0.5480748074807481,0.45192519251925195,0.05987980769230769,0.0525312527706357,0.0631163708086785,1
LP001768,0.0,1.0,1.0,0.0,0.045876543209876545,0.0,0.06,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11051309651955507,0.19402583423035522,0.10714285714285714,1.0,0.0,0.22119047619047622,0.0,0.08424908424908424,1
LP001770,0.0,0.0,0.0,0.0,0.03937037037037037,0.062351501187990495,0.17142857142857143,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20275329762110475,0.24917919474684638,0.075,0.5510627268014515,0.4489372731985485,0.0664375,0.057584892277684194,0.05128205128205128,1
LP001776,1.0,0.0,1.0,0.0,0.10287654320987655,0.0,0.4,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32854647519234104,0.17304692187687506,0.03214285714285715,1.0,0.0,0.07440178571428571,0.0,0.007326007326007326,1
LP001778,0.0,1.0,1.0,0.0,0.03895061728395062,0.042695658434732525,0.2,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2774399855875332,0.2922578029995947,0.0642857142857143,0.639440616132955,0.360559383867045,0.05633928571428571,0.033798589033982245,0.040293040293040296,1
LP001784,0.0,1.0,1.0,0.0,0.06790123456790123,0.030239758081935346,0.24285714285714285,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24589086127547666,0.21331360946745562,0.052941176470588235,0.8136094674556213,0.1863905325443787,0.08088235294117646,0.019713887860313025,0.028657616892911013,1
LP001786,0.0,1.0,1.0,0.0,0.07093827160493828,0.0,0.36428571428571427,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43392504930966463,0.25095718760877134,0.03529411764705882,1.0,0.0,0.05633333333333334,0.0,0.010558069381598792,0
LP001788,1.0,0.0,1.0,1.0,0.04275308641975309,0.0,0.1742857142857143,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34446690409728237,0.4164019636153624,0.07377049180327869,1.0,0.0,0.07096311475409836,0.0,0.050021017234131986,1
LP001790,1.0,0.0,1.0,0.0,0.04706172839506173,0.0,0.16,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28727993470910573,0.3782791185729276,0.08035714285714286,1.0,0.0,0.08508928571428571,0.0,0.05677655677655678,1
LP001792,0.0,1.0,1.0,0.0,0.04092592592592593,0.0,0.13714285714285715,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2831573655103067,0.4349924585218703,0.09375,1.0,0.0,0.086328125,0.0,0.07051282051282051,1
LP001798,0.0,1.0,1.0,0.0,0.0718395061728395,0.11999904000767994,0.17142857142857143,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.10845118156329912,0.13328403734171365,0.075,0.5378500785654866,0.46214992143451333,0.12122916666666667,0.11082542778615126,0.05128205128205128,1
LP001800,0.0,1.0,0.0,0.0,0.030987654320987653,0.047591619267045866,0.2,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30467146425303554,0.1604718450923659,0.03214285714285715,0.5586467838860449,0.44135321611395506,0.04482142857142857,0.03767431256570365,0.007326007326007326,0
LP001806,0.0,0.0,1.0,0.0,0.036604938271604937,0.13682290541675668,0.22142857142857142,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17488524758314744,0.02773290253096392,0.00967741935483871,0.3421417032079391,0.657858296792061,0.04782258064516129,0.09782953762201523,-0.015715467328370553,1
LP001807,0.0,1.0,1.0,1.0,0.07716049382716049,0.031199750401996785,0.15428571428571428,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.13986754966887416,0.19099337748344372,0.08333333333333334,0.8278145695364238,0.17218543046357615,0.14467592592592593,0.032016234693777026,0.05982905982905983,1
LP001811,0.0,1.0,0.0,0.0,0.04204938271604938,0.10600715194278446,0.1757142857142857,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15373471387788146,0.18432826281477696,0.07317073170731707,0.43538284545570755,0.5646171545442925,0.06922764227642277,0.09551530039637662,0.04940587867417136,1
LP001813,0.0,0.0,1.0,1.0,0.07469135802469136,0.10399116807065543,0.17142857142857143,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11300523291277408,0.06944043147452567,0.0375,0.5826832322064914,0.4173167677935086,0.12604166666666666,0.09604131571947869,0.01282051282051282,0
LP001814,0.0,1.0,1.0,0.0,0.11979012345679012,0.0,0.16,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1128631465640638,0.1486138307739874,0.08035714285714286,1.0,0.0,0.2165848214285714,0.0,0.05677655677655678,1
LP001819,0.0,1.0,0.0,0.0,0.08158024691358025,0.0,0.1957142857142857,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20271724509012645,0.10911016949152542,0.032846715328467155,1.0,0.0,0.12058394160583942,0.0,0.008047913157402208,1
LP001824,0.0,1.0,1.0,0.0,0.03558024691358025,0.044231646146830825,0.1757142857142857,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25453262786596115,0.4069135802469136,0.0975609756097561,0.6099470899470899,0.39005291005291004,0.05857723577235772,0.03985390505558571,0.07442151344590368,1
LP001825,0.0,1.0,1.0,0.0,0.022333333333333334,0.044831641346869226,0.12857142857142856,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2393255371226543,0.39216752787598586,0.1,0.4919771552896383,0.5080228447103617,0.05025,0.05520583976120815,0.07692307692307693,1
LP001835,0.0,1.0,0.0,0.0,0.020592592592592593,0.093359253125975,0.28714285714285714,0.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35360441405781456,0.2594458438287154,0.04477611940298508,0.3001079525008996,0.6998920474991004,0.02074626865671642,0.05147593004037354,0.020283199387677,0
LP001836,1.0,0.0,1.0,0.0,0.04230864197530864,0.0,0.19714285714285715,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3937360178970917,0.4207761890866647,0.06521739130434782,1.0,0.0,0.06208333333333333,0.0,0.04124860646599777,0
LP001841,0.0,0.0,0.0,1.0,0.03188888888888889,0.052007583939328486,0.14857142857142858,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2140818713450292,0.30357894736842106,0.08653846153846154,0.5437894736842105,0.45621052631578946,0.06209134615384615,0.055421238925982254,0.0631163708086785,1
LP001843,0.0,1.0,0.0,0.0,0.032851851851851854,0.17042263661890705,0.3985714285714286,0.375,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.27945093218602746,0.07385781602130712,0.016129032258064516,0.2725875845113706,0.7274124154886293,0.023844086021505374,0.06769646130834066,-0.009098428453267164,1
LP001844,0.0,0.0,1.0,1.0,0.2006172839506173,0.0,0.2742857142857143,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11552820512820511,0.08873846153846153,0.046875,1.0,0.0,0.21158854166666669,0.0,0.022435897435897436,0
LP001846,1.0,0.0,1.0,0.0,0.03806172839506173,0.0,0.36428571428571427,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8087360795761704,0.4677262406746675,0.03529411764705882,1.0,0.0,0.030225490196078432,0.0,0.010558069381598792,1
LP001849,0.0,0.0,0.0,0.0,0.07462962962962963,0.0,0.16428571428571428,0.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18601231504457308,0.23854425144747726,0.0782608695652174,1.0,0.0,0.13141304347826088,0.0,0.054626532887402456,0
LP001854,0.0,1.0,1.0,0.0,0.06481481481481481,0.0,0.13428571428571429,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17506878306878307,0.27466666666666667,0.09574468085106383,1.0,0.0,0.1396276595744681,0.0,0.07255864702673213,0
LP001859,0.0,1.0,1.0,0.0,0.1812716049382716,0.050399596803225574,0.4342857142857143,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17711043582461086,0.08592027647023774,0.029605263157894735,0.8748733837812072,0.1251266162187928,0.1207483552631579,0.0183736893434935,0.004723346828609986,0
LP001864,0.0,1.0,0.0,0.0,0.060876543209876545,0.0,0.18285714285714286,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25381374073322965,0.29243561143784225,0.0703125,1.0,0.0,0.09630859375,0.0,0.046474358974358976,0
LP001865,0.0,1.0,1.0,0.0,0.07509876543209877,0.10199918400652795,0.4714285714285714,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3122681376818607,0.1395528888028646,0.02727272727272727,0.5886964095615987,0.41130359043840126,0.04608333333333334,0.03425513222481039,0.002331002331002331,1
LP001868,0.0,0.0,1.0,0.0,0.0254320987654321,0.053015575875392996,0.19142857142857142,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3069154889253273,0.3377840243616772,0.06716417910447761,0.48254860623096746,0.5174513937690326,0.038432835820895524,0.04384717074261638,0.04324531190202832,1
LP001870,1.0,0.0,1.0,0.0,0.04297530864197531,0.0,0.22142857142857142,0.075,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.43537936097545404,0.04142487790864694,0.005806451612903226,1.0,0.0,0.05614516129032258,0.0,-0.019685690653432588,0
LP001871,1.0,0.0,1.0,0.0,0.08888888888888889,0.0,0.17142857142857143,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16296296296296295,0.20027777777777778,0.075,1.0,0.0,0.15,0.0,0.05128205128205128,1
LP001872,0.0,0.0,1.0,1.0,0.06377777777777778,0.0,0.18285714285714286,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24226781950359186,0.27913279132791324,0.0703125,1.0,0.0,0.1008984375,0.0,0.046474358974358976,1
LP001875,0.0,0.0,1.0,0.0,0.050555555555555555,0.08272733818129455,0.21571428571428572,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19576298653466512,0.19119596923892865,0.05960264900662252,0.5429594272076372,0.45704057279236276,0.06779801324503311,0.06071765556220346,0.035489896417048736,1
LP001877,0.0,1.0,1.0,0.0,0.05812345679012346,0.033287733698130414,0.21428571428571427,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24063439978124143,0.23658736669401148,0.06,0.7724364232977851,0.22756357670221494,0.07846666666666667,0.024594378934302687,0.035897435897435895,1
LP001882,0.0,1.0,1.0,0.0,0.05349382716049383,0.043463652290781675,0.22857142857142856,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25462962962962965,0.23470052083333334,0.05625,0.7052408854166666,0.2947591145833333,0.067703125,0.030105727458107988,0.03205128205128205,1
LP001883,1.0,0.0,1.0,0.0,0.04219753086419753,0.0,0.19285714285714287,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3861907548273844,0.4218841427735518,0.06666666666666667,1.0,0.0,0.0632962962962963,0.0,0.042735042735042736,0
LP001884,1.0,0.0,1.0,0.0,0.035506172839506175,0.03743970048239614,0.12857142857142856,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.19837691614066724,0.32506762849413884,0.1,0.648331830477908,0.35166816952209196,0.07988888888888888,0.04610337795903892,0.07692307692307693,1
LP001888,1.0,0.0,1.0,0.0,0.039962962962962964,0.0,0.04285714285714286,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09061888579960868,0.4454742045103491,0.3,1.0,0.0,0.26975,0.0,0.28205128205128205,1
LP001891,0.0,1.0,1.0,0.0,0.13760493827160494,0.0,0.19428571428571428,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11930538110333552,0.12937376637358694,0.0661764705882353,1.0,0.0,0.20488970588235295,0.0,0.04223227752639517,1
LP001892,0.0,0.0,1.0,0.0,0.03497530864197531,0.04456764345885233,0.18,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2626865671641791,0.3074626865671642,0.07142857142857142,0.6040511727078891,0.3959488272921109,0.05621031746031746,0.03920053702835864,0.04761904761904762,1
LP001894,0.0,1.0,1.0,0.0,0.03234567901234568,0.0533515731874145,0.21428571428571427,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3028425906807075,0.2977493289283502,0.06,0.5409869915341731,0.459013008465827,0.04366666666666666,0.03941838815497828,0.035897435897435895,1
LP001896,0.0,1.0,1.0,0.0,0.04814814814814815,0.0,0.12857142857142856,0.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22564102564102564,0.3697435897435898,0.1,1.0,0.0,0.10833333333333334,0.0,0.07692307692307693,1
LP001900,0.0,1.0,1.0,0.0,0.033950617283950615,0.04420764633882929,0.16428571428571428,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24487030584591557,0.31402439024390244,0.0782608695652174,0.5988675958188153,0.4011324041811847,0.059782608695652176,0.04260322183974065,0.054626532887402456,1
LP001903,0.0,1.0,1.0,0.0,0.049296296296296296,0.07857537139702882,0.2957142857142857,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2785193339755057,0.19843126462088895,0.043478260869565216,0.5494702077886335,0.45052979221136646,0.04822463768115942,0.04206868992137498,0.0189520624303233,1
LP001904,0.0,1.0,1.0,0.0,0.038308641975308644,0.031199750401996785,0.11428571428571428,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17765664824488353,0.3275039745627981,0.1125,0.704746763570293,0.295253236429707,0.09696875,0.04322191683659899,0.08974358974358974,1
LP001907,0.0,1.0,1.0,0.0,0.18003703703703702,0.0,0.6228571428571429,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2923343009744984,0.09888226016594664,0.020642201834862386,1.0,0.0,0.08361811926605504,0.0,-0.004469536579628323,1
LP001908,1.0,1.0,0.0,0.0,0.050617283950617285,0.0,0.17714285714285713,0.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2957181571815718,0.3517073170731707,0.07258064516129033,1.0,0.0,0.08266129032258064,0.0,0.04880066170388751,1
LP001910,0.0,0.0,0.0,1.0,0.05003703703703704,0.058223534211726304,0.2257142857142857,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23844557630635727,0.2225652106806606,0.0569620253164557,0.6255594999228276,0.3744405000771724,0.06412974683544304,0.04083987156595488,0.03278156442713404,0
